Plot,Northing,Easting,Radus_m,Area_m2,N_Trees,TPH,AGB_2010_J,AGB_2010_Y,AGB_2010_C,AGB_2010_W,AGB_2010_mean,Volume_2010_W,AGB_2012_J,AGB_2012_Y,AGB_2012_C,AGB_2012_W,AGB_2012_mean,Volume_2012_W,AGB_2015_J,AGB_2015_Y,AGB_2015_C,AGB_2015_W,AGB_2015_mean,Volume_2015_W,AGB_2017_J,AGB_2017_Y,AGB_2017_C,AGB_2017_W,AGB_2017_mean,Volume_2017_W,AGB_2021_J,AGB_2021_Y,AGB_2021_C,AGB_2021_W,AGB_2021_mean,Volume_2021_W,AGB_2023_J,AGB_2023_Y,AGB_2023_C,AGB_2023_W,AGB_2023_mean,Volume_2023_W,AGB_2025_J,AGB_2025_Y,AGB_2025_C,AGB_2025_W,AGB_2025_mean,Volume_2025_W,AGB_2026_J,AGB_2026_Y,AGB_2026_C,AGB_2026_W,AGB_2026_mean,Volume_2026_W,ground_z_2010_3DEP,n_points_2010_3DEP,point_density_m2_2010_3DEP,mean_height_2010_3DEP,max_height_2010_3DEP,p10_2010_3DEP,p20_2010_3DEP,p25_2010_3DEP,p30_2010_3DEP,p40_2010_3DEP,p50_2010_3DEP,p60_2010_3DEP,p70_2010_3DEP,p75_2010_3DEP,p80_2010_3DEP,p90_2010_3DEP,frac_le_p10_2010_3DEP,frac_le_p20_2010_3DEP,frac_le_p25_2010_3DEP,frac_le_p30_2010_3DEP,frac_le_p40_2010_3DEP,frac_le_p50_2010_3DEP,frac_le_p60_2010_3DEP,frac_le_p70_2010_3DEP,frac_le_p75_2010_3DEP,frac_le_p80_2010_3DEP,frac_le_p90_2010_3DEP,ground_z_2012_G-LiHT,n_points_2012_G-LiHT,point_density_m2_2012_G-LiHT,mean_height_2012_G-LiHT,max_height_2012_G-LiHT,p10_2012_G-LiHT,p20_2012_G-LiHT,p25_2012_G-LiHT,p30_2012_G-LiHT,p40_2012_G-LiHT,p50_2012_G-LiHT,p60_2012_G-LiHT,p70_2012_G-LiHT,p75_2012_G-LiHT,p80_2012_G-LiHT,p90_2012_G-LiHT,frac_le_p10_2012_G-LiHT,frac_le_p20_2012_G-LiHT,frac_le_p25_2012_G-LiHT,frac_le_p30_2012_G-LiHT,frac_le_p40_2012_G-LiHT,frac_le_p50_2012_G-LiHT,frac_le_p60_2012_G-LiHT,frac_le_p70_2012_G-LiHT,frac_le_p75_2012_G-LiHT,frac_le_p80_2012_G-LiHT,frac_le_p90_2012_G-LiHT,ground_z_2015_3DEP,n_points_2015_3DEP,point_density_m2_2015_3DEP,mean_height_2015_3DEP,max_height_2015_3DEP,p10_2015_3DEP,p20_2015_3DEP,p25_2015_3DEP,p30_2015_3DEP,p40_2015_3DEP,p50_2015_3DEP,p60_2015_3DEP,p70_2015_3DEP,p75_2015_3DEP,p80_2015_3DEP,p90_2015_3DEP,frac_le_p10_2015_3DEP,frac_le_p20_2015_3DEP,frac_le_p25_2015_3DEP,frac_le_p30_2015_3DEP,frac_le_p40_2015_3DEP,frac_le_p50_2015_3DEP,frac_le_p60_2015_3DEP,frac_le_p70_2015_3DEP,frac_le_p75_2015_3DEP,frac_le_p80_2015_3DEP,frac_le_p90_2015_3DEP,ground_z_2017_G-LiHT,n_points_2017_G-LiHT,point_density_m2_2017_G-LiHT,mean_height_2017_G-LiHT,max_height_2017_G-LiHT,p10_2017_G-LiHT,p20_2017_G-LiHT,p25_2017_G-LiHT,p30_2017_G-LiHT,p40_2017_G-LiHT,p50_2017_G-LiHT,p60_2017_G-LiHT,p70_2017_G-LiHT,p75_2017_G-LiHT,p80_2017_G-LiHT,p90_2017_G-LiHT,frac_le_p10_2017_G-LiHT,frac_le_p20_2017_G-LiHT,frac_le_p25_2017_G-LiHT,frac_le_p30_2017_G-LiHT,frac_le_p40_2017_G-LiHT,frac_le_p50_2017_G-LiHT,frac_le_p60_2017_G-LiHT,frac_le_p70_2017_G-LiHT,frac_le_p75_2017_G-LiHT,frac_le_p80_2017_G-LiHT,frac_le_p90_2017_G-LiHT,ground_z_2021_3DEP,n_points_2021_3DEP,point_density_m2_2021_3DEP,mean_height_2021_3DEP,max_height_2021_3DEP,p10_2021_3DEP,p20_2021_3DEP,p25_2021_3DEP,p30_2021_3DEP,p40_2021_3DEP,p50_2021_3DEP,p60_2021_3DEP,p70_2021_3DEP,p75_2021_3DEP,p80_2021_3DEP,p90_2021_3DEP,frac_le_p10_2021_3DEP,frac_le_p20_2021_3DEP,frac_le_p25_2021_3DEP,frac_le_p30_2021_3DEP,frac_le_p40_2021_3DEP,frac_le_p50_2021_3DEP,frac_le_p60_2021_3DEP,frac_le_p70_2021_3DEP,frac_le_p75_2021_3DEP,frac_le_p80_2021_3DEP,frac_le_p90_2021_3DEP,ground_z_2021_G-LiHT,n_points_2021_G-LiHT,point_density_m2_2021_G-LiHT,mean_height_2021_G-LiHT,max_height_2021_G-LiHT,p10_2021_G-LiHT,p20_2021_G-LiHT,p25_2021_G-LiHT,p30_2021_G-LiHT,p40_2021_G-LiHT,p50_2021_G-LiHT,p60_2021_G-LiHT,p70_2021_G-LiHT,p75_2021_G-LiHT,p80_2021_G-LiHT,p90_2021_G-LiHT,frac_le_p10_2021_G-LiHT,frac_le_p20_2021_G-LiHT,frac_le_p25_2021_G-LiHT,frac_le_p30_2021_G-LiHT,frac_le_p40_2021_G-LiHT,frac_le_p50_2021_G-LiHT,frac_le_p60_2021_G-LiHT,frac_le_p70_2021_G-LiHT,frac_le_p75_2021_G-LiHT,frac_le_p80_2021_G-LiHT,frac_le_p90_2021_G-LiHT,ground_z_2023_3DEP,n_points_2023_3DEP,point_density_m2_2023_3DEP,mean_height_2023_3DEP,max_height_2023_3DEP,p10_2023_3DEP,p20_2023_3DEP,p25_2023_3DEP,p30_2023_3DEP,p40_2023_3DEP,p50_2023_3DEP,p60_2023_3DEP,p70_2023_3DEP,p75_2023_3DEP,p80_2023_3DEP,p90_2023_3DEP,frac_le_p10_2023_3DEP,frac_le_p20_2023_3DEP,frac_le_p25_2023_3DEP,frac_le_p30_2023_3DEP,frac_le_p40_2023_3DEP,frac_le_p50_2023_3DEP,frac_le_p60_2023_3DEP,frac_le_p70_2023_3DEP,frac_le_p75_2023_3DEP,frac_le_p80_2023_3DEP,frac_le_p90_2023_3DEP,ground_z_2025_Phoenix,n_points_2025_Phoenix,point_density_m2_2025_Phoenix,mean_height_2025_Phoenix,max_height_2025_Phoenix,p10_2025_Phoenix,p20_2025_Phoenix,p25_2025_Phoenix,p30_2025_Phoenix,p40_2025_Phoenix,p50_2025_Phoenix,p60_2025_Phoenix,p70_2025_Phoenix,p75_2025_Phoenix,p80_2025_Phoenix,p90_2025_Phoenix,frac_le_p10_2025_Phoenix,frac_le_p20_2025_Phoenix,frac_le_p25_2025_Phoenix,frac_le_p30_2025_Phoenix,frac_le_p40_2025_Phoenix,frac_le_p50_2025_Phoenix,frac_le_p60_2025_Phoenix,frac_le_p70_2025_Phoenix,frac_le_p75_2025_Phoenix,frac_le_p80_2025_Phoenix,frac_le_p90_2025_Phoenix,ground_z_2026_Phoenix,n_points_2026_Phoenix,point_density_m2_2026_Phoenix,mean_height_2026_Phoenix,max_height_2026_Phoenix,p10_2026_Phoenix,p20_2026_Phoenix,p25_2026_Phoenix,p30_2026_Phoenix,p40_2026_Phoenix,p50_2026_Phoenix,p60_2026_Phoenix,p70_2026_Phoenix,p75_2026_Phoenix,p80_2026_Phoenix,p90_2026_Phoenix,frac_le_p10_2026_Phoenix,frac_le_p20_2026_Phoenix,frac_le_p25_2026_Phoenix,frac_le_p30_2026_Phoenix,frac_le_p40_2026_Phoenix,frac_le_p50_2026_Phoenix,frac_le_p60_2026_Phoenix,frac_le_p70_2026_Phoenix,frac_le_p75_2026_Phoenix,frac_le_p80_2026_Phoenix,frac_le_p90_2026_Phoenix
HL_001,5005715.4,520431.2,8.92,250,36,1440.0,8.51786742052,7.63377169436,8.02356107448,7.53265299168,7.9269632954,283.12488156,8.959665321360001,8.03337721388,8.44008077616,7.9349865564,8.3420274674,297.62912584,9.700448849959999,8.70474273784,9.13903496396,8.63070208552,9.043732159560001,321.82792575999997,10.18509710032,9.14343343456,9.59592560352,9.07498980712,9.49986148568,337.68833911999997,11.48452286484,10.317695247,10.810280201808,10.300265638604,10.72819098792,378.72862827999995,12.151488199760001,10.91758897848,11.427490559252,10.912942009268,11.35237743708,399.69898947999997,12.856114517599998,11.55748974716,12.087842064128,11.569588947960002,12.017758819360001,422.3928056,13.163497639000001,11.835890554599999,12.37664625204,11.854403892919999,12.30760958448,432.3024872,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.8758,8730.0,34.92,13.365372394043533,25.80420000000001,0.4232000000000008,9.902200000000004,11.2042,12.3142,13.644199999999998,14.69420000000001,15.58420000000001,16.44420000000001,16.961700000000004,17.614199999999997,19.54520000000001,0.1,0.2,0.2502863688430699,0.3003436426116838,0.4001145475372279,0.5010309278350515,0.6001145475372279,0.7001145475372279,0.749942726231386,0.800114547537228,0.9,76.78,848.0,3.392,10.848915094339624,26.3,0.1299999999999954,0.2739999999999981,0.707499999999996,5.837000000000005,9.959999999999994,13.045000000000002,14.851999999999997,15.957999999999991,16.64,17.272000000000002,19.76900000000001,0.1037735849056603,0.2004716981132075,0.25,0.3007075471698113,0.4021226415094339,0.5,0.6002358490566038,0.6992924528301887,0.7511792452830188,0.7995283018867925,0.8997641509433962,76.34,14083.0,56.332,14.246645601079312,26.81,3.260000000000005,10.53,12.319999999999991,13.170000000000002,14.560000000000002,15.579999999999998,16.429999999999993,17.260000000000005,17.89,18.56,21.260000000000005,0.100120712916282,0.2000994106369381,0.2503727898885181,0.300575161542285,0.4009799048498189,0.5006035645814102,0.601363345878009,0.7000639068380317,0.7502662784917986,0.8000426045586878,0.9000923098771568,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.34,13645.0,54.58,13.55858629534628,27.66,0.3299999999999983,8.340000000000003,10.189999999999998,12.039999999999992,14.019999999999996,15.28,16.370000000000005,17.24799999999999,17.689999999999998,18.3,20.806000000000004,0.1007695126419934,0.2002198607548552,0.2504213997801392,0.3002565042139978,0.4000732869182851,0.5001099303774277,0.600879443019421,0.6999633565408575,0.7509710516672774,0.800073286918285,0.8999633565408575,76.82000000000001,5830.0,23.32,12.1663499142367,27.629999999999995,0.1199999999999903,0.3199999999999932,5.472499999999997,8.246999999999998,12.015999999999991,14.36,15.89,17.22999999999999,18.0,18.75999999999999,21.679999999999996,0.104631217838765,0.2013722126929674,0.2500857632933104,0.3,0.4,0.5003430531732419,0.6005145797598628,0.700171526586621,0.7502572898799313,0.8003430531732418,0.9006861063464837,76.98291248496503,35892.0,143.568,16.952011562465223,716.44,8.527300000000048,13.849000000000046,14.831750000000085,15.520000000000095,16.61200000000008,17.37900000000002,18.145000000000092,19.13770000000004,19.791000000000054,20.751400000000068,22.48790000000006,0.1000222890894906,0.2000724395408447,0.25,0.3000390059066087,0.400033433634236,0.5002507522567703,0.6000780118132174,0.6999888554552547,0.7500835840855901,0.799983283182882,0.8999777109105093,52.30322862906784,4810.0,19.24,15.148958141372145,28.12282,0.2047199999999982,9.25142,12.67407,14.431220000000009,16.344820000000002,17.323820000000005,18.162620000000004,19.18042,19.76457,21.19762,23.059019999999997,0.1,0.2,0.2501039501039501,0.3,0.4,0.5,0.6,0.7,0.7498960498960499,0.8,0.9
HL_002,5005809.2,520462.3,8.92,250,28,1120.0,10.633327879280001,9.356275808128,9.685970656863999,9.31509045776,9.74766620072,334.61441868,11.10533894948,9.7760423472,10.11996759032,9.74472016932,10.186517264359999,349.52841056,11.83989843444,10.42946423632,10.79552409688,10.41418774236,10.869768627080001,372.72594075999996,12.39704632484,10.92731288356,11.3099683088,10.942912185319999,11.3943099272,390.2851557999999,13.53188968396,11.93992137168,12.354707209,11.98892375388,12.45386050504,426.13869420000003,14.09583414,12.442429076479998,12.87396800336,12.50788103744,12.98002806612,443.92187756,14.6753470786,12.958904632,13.40764906428,13.04169152588,13.52089807612,462.18970276,14.97098488788,13.2224192288,13.67993736996,13.31420964012,13.7968877828,471.50667188,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2,7650.0,30.6,15.30291111111111,26.39,3.2859999999999965,13.028000000000002,14.099999999999994,15.060000000000002,16.106,16.92,17.64,18.379999999999995,18.86,19.33,20.599999999999994,0.1,0.2,0.2503267973856209,0.3002614379084967,0.4,0.5007843137254901,0.6011764705882353,0.7001307189542484,0.7509803921568627,0.8006535947712419,0.9005228758169934,77.16,4917.0,19.668,12.81028676021965,25.40000000000001,0.1400000000000005,0.5700000000000074,7.280000000000001,10.206000000000008,13.47,15.78,17.036000000000005,18.05000000000001,18.620000000000005,19.14,20.38000000000001,0.1045352857433394,0.2003254016676835,0.2501525320317266,0.2999796623957698,0.4002440512507627,0.5003050640634533,0.5999593247915396,0.7004270896888346,0.7514744763066911,0.8000813504169209,0.9001423632296115,76.69,12510.0,50.04,15.915943245403682,27.680000000000007,5.480000000000004,13.189999999999998,14.5825,15.547,16.61,17.430000000000007,18.260000000000005,19.10000000000001,19.540000000000006,19.930000000000007,21.52000000000001,0.100079936051159,0.2002398081534772,0.2500399680255795,0.3,0.4003197442046363,0.5000799360511591,0.6004796163069545,0.7001598721023181,0.7507593924860112,0.8007993605115907,0.9001598721023182,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.71000000000001,12439.0,49.756,15.674319479057797,28.36,4.061999999999999,12.349999999999994,13.689999999999998,15.019999999999996,16.419999999999987,17.36999999999999,18.289999999999992,19.25999999999999,19.69,20.099999999999994,21.75999999999999,0.1000080392314494,0.2003376477208779,0.2501004903931184,0.3002652946378326,0.4006752954417558,0.5003617654152263,0.6008521585336442,0.7007798054505989,0.7508642173808184,0.800627060053059,0.9000723530830452,77.18,6310.0,25.24,12.590380348652928,26.97999999999999,0.1599999999999966,0.7099999999999937,5.829999999999998,9.776999999999996,12.926,14.874999999999991,16.44999999999999,17.709999999999994,18.44999999999999,19.22999999999999,21.03,0.1042789223454833,0.2001584786053882,0.2502377179080824,0.3,0.4,0.5,0.6003169572107765,0.7001584786053883,0.750554675118859,0.8003169572107766,0.9007923930269414,77.30931248496503,24821.0,99.284,16.436310237299104,28.454600000000056,5.247600000000062,13.263600000000023,15.090600000000023,16.027600000000035,17.12360000000004,18.17760000000001,19.110600000000005,19.899599999999992,20.33760000000009,20.8326000000001,22.319600000000065,0.1000362596188711,0.2000322307723298,0.2500705048144716,0.3000282019257886,0.4001047500100721,0.5000604326981185,0.600016115386165,0.7000120865396237,0.7500503605817654,0.8000483461584948,0.9000040288465412,52.69804862906784,6382.0,25.528,15.836432936383575,27.892,0.3681999999999953,11.885600000000004,13.435999999999996,15.0105,17.081799999999994,18.286999999999992,19.262600000000003,20.07569999999999,20.501000000000005,20.9904,22.89430000000001,0.1001253525540582,0.2000940144155437,0.2500783453462864,0.3000626762770291,0.4000313381385145,0.5,0.5999686618614855,0.6999373237229709,0.7500783453462865,0.7999059855844562,0.8998746474459417
HL_003,5005773.4,520469.7,8.92,250,18,720.0,11.372718230479999,9.41883665516,9.79844425796,8.77766493656,9.841916020160001,333.72556519999995,11.7452602268,9.72922047696,10.12102044276,9.06765611064,10.165789315120001,344.68695340000005,12.366755787559999,10.244576458335999,10.653093179044001,9.552562592208,10.70424700484,362.53077028,12.76121593,10.5731516448,10.99433976762,9.859779380199999,11.04712168064,374.10832496,13.5733357962,11.24972466924,11.696982049279999,10.49239489668,11.75310935384,397.94231476,13.99108968236,11.59780157176,12.0584599272,10.8178667962,12.11630449492,410.20146524000006,14.464240518639999,11.991375461199999,12.46269353336,11.187042177836,12.526337923388,423.65920892,14.68152458884,12.17242451632,12.650563738876,11.356375319404,12.71522204116,430.02126744000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.75,7767.0,31.068,14.98579116776104,26.320000000000007,4.511999999999998,12.512000000000004,13.460000000000008,14.25,15.36,16.260000000000005,17.040000000000006,18.129999999999995,18.680000000000007,19.268,20.60000000000001,0.1000386249517188,0.2000772499034376,0.2501609372988284,0.301145873567658,0.400669499163126,0.5000643749195314,0.6001029998712502,0.7005278743401571,0.7502253122183598,0.7999227500965623,0.9000901248873439,76.66,3734.0,14.936,13.1181896089984,24.820000000000007,0.3700000000000045,4.038000000000012,10.662500000000009,12.427000000000003,14.812000000000005,15.86,16.607999999999997,17.61,18.090000000000003,18.564000000000004,19.78,0.1017675415104445,0.2000535618639528,0.2501339046598821,0.2999464381360471,0.4001071237279057,0.5002678093197643,0.5998928762720943,0.7003213711837172,0.7506695232994108,0.7999464381360472,0.9001071237279057,76.19,11923.0,47.692,15.458620313679448,26.58,1.6180000000000023,13.02000000000001,14.070000000000007,14.896000000000004,16.008000000000006,16.810000000000002,17.83,18.88000000000001,19.47,20.05000000000001,21.290000000000006,0.1000587100561939,0.2006206491654784,0.2504403254214543,0.3000083871508848,0.3999832256982303,0.5001258072632727,0.6005200033548603,0.7004109703933574,0.7501467751404848,0.8000503229053091,0.9000251614526545,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.26,11451.0,45.804,15.62828661252292,27.17,1.6599999999999966,13.099999999999994,14.129999999999995,15.03,16.179999999999993,17.03,18.03,19.099999999999994,19.75999999999999,20.319999999999997,21.599999999999994,0.1000785957558291,0.2001571915116583,0.250109160771985,0.3000611300323116,0.4004890402584927,0.5004803073967339,0.6006462317701511,0.7001135272028643,0.7504148109335429,0.8007160946642214,0.9000960614793467,76.74,5626.0,22.504,13.922723071453971,26.78,0.3500000000000085,1.3700000000000043,11.38000000000001,13.565000000000005,15.450000000000005,16.675000000000004,17.610000000000014,18.68500000000001,19.360000000000014,20.06,21.44000000000001,0.1025595449697831,0.2001421969427657,0.2502666192676857,0.3000355492356914,0.4006398862424458,0.5,0.6009598293636687,0.6999644507643086,0.7500888730892286,0.8000355492356914,0.9004621400639886,77.04701248496511,26506.0,106.024,17.185782143665552,27.40889999999999,11.527399999999972,15.205900000000014,15.962899999999962,16.516399999999948,17.41889999999998,18.31089999999992,19.326899999999995,20.191900000000004,20.638900000000007,21.07789999999997,22.20739999999998,0.1000150909228099,0.2000301818456198,0.250094318267562,0.3000075454614049,0.4000603636912397,0.5001509092280993,0.6000150909228099,0.7000679091526447,0.7500565909605372,0.8001207273824794,0.8999849090771901,52.66886862906784,7090.0,28.36,17.684210527503524,27.15618,13.723979999999996,15.82898,16.330430000000003,16.797580000000007,17.633779999999998,18.506180000000008,19.57598,20.393180000000008,20.85843,21.22738,22.308380000000003,0.1,0.2,0.2500705218617771,0.3,0.4,0.5001410437235543,0.6,0.7002820874471086,0.7499294781382229,0.8,0.9
HL_004,5005658.4,520478.6,8.92,250,27,1080.0,11.65682851828,9.52808267636,9.93222939244,9.1782409634,10.0738453878,330.06106004,12.099376336359999,9.9020771422,10.3189393238,9.553711825,10.468526156920001,343.02385356,12.78557670548,10.48252670996,10.919020976359999,10.13711646156,11.0810602134,363.13259567999995,13.258118271999999,10.88260273656,11.332561525560001,10.53966578784,11.5032370808,376.98604567999996,14.298053381159999,11.76902352332,12.248340417040001,11.45490748368,12.442581202360001,407.58675192,14.813498896159999,12.20681361968,12.7006727638,11.898773613240001,12.9049397228,422.72208904000007,15.341790967160001,12.65580560464,13.16452820564,12.35441062168,13.37913385028,438.23928216,15.610787368199999,12.884531518440001,13.40080712796,12.58667511232,13.620700282080001,446.14204852,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.13,6808.0,27.232,14.438773501762638,22.74000000000001,1.7910000000000124,12.150000000000006,13.577500000000011,14.460000000000008,15.600000000000009,16.38000000000001,17.040000000000006,17.74000000000001,18.040000000000006,18.36,19.173000000000005,0.1000293772032902,0.2002056404230317,0.25,0.300235017626322,0.4004112808460635,0.5007344300822562,0.6001762632197415,0.700940070505288,0.7501468860164512,0.8006756756756757,0.8999706227967098,75.98,1526.0,6.104,7.978099606815201,21.599999999999994,0.25,0.4200000000000017,0.5424999999999933,0.6899999999999977,1.730000000000004,5.0,11.299999999999995,14.034999999999997,15.539999999999992,16.590000000000003,18.47,0.1022280471821756,0.2024901703800786,0.2503276539973788,0.3020969855832241,0.401048492791612,0.5006553079947575,0.6022280471821756,0.6998689384010485,0.7503276539973788,0.8007863695937091,0.9003931847968545,75.66,13942.0,55.768,15.02638000286903,23.320000000000007,4.671000000000004,12.690000000000012,13.980000000000004,14.950000000000005,16.14,16.88000000000001,17.590000000000003,18.200000000000003,18.53,18.88000000000001,19.730000000000004,0.1000573805766747,0.200616841199254,0.2501793143021087,0.3004590446133983,0.4008033280734471,0.5003586286042174,0.6002725577392053,0.7005451154784106,0.7504662171854827,0.8009611246593028,0.9004446994692297,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.79,11567.0,46.268,15.088280453012878,23.39999999999999,5.039999999999992,12.39,13.764999999999992,14.799999999999995,16.11,16.959999999999994,17.75999999999999,18.39,18.72999999999999,19.099999999999994,19.94,0.1001123886919685,0.2003112302239128,0.2500216132099939,0.3005100717558572,0.4007089132878015,0.5005619434598426,0.6012795020316417,0.7011325322036829,0.7505835566698366,0.8010720152156998,0.9000605169879831,76.01,6900.0,27.6,12.02513913043478,23.0,0.6599999999999966,1.8900000000000008,4.22999999999999,8.319999999999993,12.039999999999992,14.534999999999997,16.473999999999993,17.549999999999997,18.14,18.64999999999999,19.86999999999999,0.1008695652173913,0.2005797101449275,0.2501449275362319,0.3001449275362319,0.4002898550724638,0.5,0.6,0.7002898550724638,0.7501449275362319,0.8010144927536232,0.9010144927536232,77.36117248496507,25864.0,103.456,16.101331620785658,22.231739999999974,11.689740000000056,14.689940000000009,15.294739999999962,15.898640000000006,16.665940000000052,17.26073999999997,17.877540000000028,18.42774,18.710740000000012,18.99714,19.59874000000005,0.1000618620476337,0.2000077327559542,0.2500386637797711,0.2999922672440457,0.4000154655119084,0.5001159913393133,0.5999845344880915,0.7000850603154964,0.7500386637797711,0.7999922672440458,0.900208784410764,51.67838862906784,4910.0,19.64,15.124714309572305,23.16266,1.908960000000002,10.226459999999998,12.762909999999998,14.87846,16.759260000000005,17.964660000000002,18.85806,19.50296,19.81666,20.13466,20.74375999999999,0.1,0.2,0.25010183299389,0.3,0.4,0.5,0.6,0.7,0.75010183299389,0.80020366598778,0.9
HL_005,5005757.4,520480.1,8.92,250,17,680.0,9.273553769280001,8.300823055839999,8.36171992812,8.757246864119999,8.67333590528,320.24477644,9.618231085560002,8.60829565216,8.672260531640001,9.084005405800001,8.99569816956,332.00990348,10.14982606296,9.08246553124,9.15120579532,9.588143803200001,9.49291029784,350.14768011999996,10.514018945,9.40728736984,9.479328218680001,9.933645436880001,9.83356999348,362.56875932,11.266149467,10.07803818332,10.15696528692,10.64746104192,10.5371534958,388.208679,11.65418953448,10.42405763056,10.50657228784,11.015875647000001,10.900173775839999,401.43085451999997,12.05028022832,10.77723265616,10.86343239276,11.39202765584,11.2707432338,414.92336916,12.25136018452,10.956517310479999,11.04459644584,11.58302052256,11.45887361696,421.77151224,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.56,8044.0,32.176,14.2888376429637,23.55,2.388999999999998,11.239999999999997,12.22,13.25,14.590000000000003,15.78,16.700000000000003,17.72,18.22,18.77,20.096999999999998,0.1000745897563401,0.2002734957732471,0.2501243162605668,0.3002237692690204,0.4009199403281949,0.5003729487817007,0.6004475385380408,0.7001491795126803,0.7517404276479364,0.8000994530084535,0.8999254102436599,76.51,3187.0,12.748,13.283740194540314,23.319999999999997,0.2199999999999988,7.648000000000001,10.61999999999999,11.797999999999996,14.003999999999998,15.689999999999998,16.599999999999994,17.781999999999996,18.175,18.77,19.980000000000004,0.1004079071226859,0.200188264825855,0.2507059930969564,0.2999686225290242,0.4000627549419517,0.500784436774396,0.6015061186068403,0.7000313774709759,0.7499215563225604,0.8004392845936618,0.9002196422968308,76.01,12149.0,48.596,14.770312782945096,24.11999999999999,3.215999999999988,11.579999999999998,12.950000000000005,13.793999999999995,15.269999999999996,16.289999999999992,17.36,18.246,18.75999999999999,19.22999999999999,20.590000000000003,0.1000082311301341,0.2002633961642933,0.2503086673800312,0.3000246933904025,0.4003621697259034,0.5000411556506709,0.6010371223969051,0.6999753066095975,0.7508436908387521,0.8010535846571735,0.9006502592805993,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.06,11852.0,47.408,15.044533412082348,24.33,4.042000000000009,11.989999999999997,13.329999999999998,14.129999999999995,15.590000000000003,16.659999999999997,17.650000000000006,18.480000000000004,18.9925,19.44,20.8,0.1000674991562605,0.2002193722578467,0.2500843739453257,0.3004556193047586,0.4004387445156935,0.5004218697266284,0.6000674991562606,0.7000506243671955,0.75,0.8006243671954101,0.9002699966250421,76.52,5481.0,21.924,13.504344097792378,24.19000000000001,0.2800000000000011,5.760000000000005,10.510000000000003,12.120000000000005,14.300000000000011,15.940000000000012,17.22,18.230000000000004,18.81,19.35000000000001,20.77000000000001,0.1029009304871373,0.2003284072249589,0.2501368363437329,0.3001277139208174,0.4008392629082284,0.5006385696040868,0.6004378762999453,0.7000547345374931,0.7500456121145777,0.8000364896916621,0.9005655902207627,76.68991248496513,24032.0,96.128,16.08740658288943,66.39199999999994,6.053999999999974,13.493199999999932,14.674499999999938,15.589999999999918,16.892399999999927,17.798499999999933,18.62399999999991,19.389999999999983,19.857249999999965,20.34799999999996,21.41999999999996,0.1000749001331557,0.2000249667110519,0.25,0.3000582556591212,0.4000083222370173,0.5,0.6001581225033289,0.7001081890812251,0.75,0.8000582556591211,0.9000083222370173,52.07824862906784,6661.0,26.644,16.697253955862486,24.6458,1.7798000000000016,14.8988,15.887800000000006,16.479800000000004,17.735800000000005,18.5708,19.2668,20.110800000000005,20.52480000000001,20.88780000000001,21.9698,0.1001351148476204,0.2001201020867737,0.2501125957063504,0.3004053445428614,0.4000900765650803,0.5000750638042336,0.6000600510433869,0.7000450382825402,0.750187659510584,0.8000300255216934,0.9000150127608467
